,initial angle,arc_length,incidence angle,distance from mirror
610,0.0006100610061006101,9.577593768329174e-06,0.006896715565399432,3.308023561646638e-08
611,0.0006110611061106111,9.59329273212987e-06,0.006908021413551419,3.318868439457216e-08
612,0.0006120612061206121,9.608991687406213e-06,0.006919327260970907,3.3297310603784523e-08
613,0.0006130613061306131,9.624690631852154e-06,0.006930633106848855,3.340611422790414e-08
614,0.000614061406140614,9.640389566898074e-06,0.006941938951754611,3.351509527660048e-08
615,0.0006150615061506151,9.656088492418983e-06,0.006953244795611094,3.362425374877543e-08
616,0.0006160616061606161,9.671787408832192e-06,0.006964550638481869,3.3733589647104526e-08
617,0.0006170617061706171,9.687486312123474e-06,0.006975856479198065,3.384310294334532e-08
618,0.0006180618061806181,9.703185207659198e-06,0.006987162319301926,3.395279367468719e-08
619,0.000619061906190619,9.718884092084039e-06,0.006998468157908199,3.4062661817449124e-08
620,0.0006200620062006201,9.73458296878925e-06,0.007009773995977101,3.4172707395143365e-08
621,0.000621062106210621,9.75028183356179e-06,0.007021079832315575,3.428293037798809e-08
622,0.0006220622062206221,9.765980688840462e-06,0.007032385667537569,3.4393330782846566e-08
623,0.0006230623062306231,9.781679534055748e-06,0.007043691501628316,3.4503908605474853e-08
624,0.0006240624062406241,9.797378369848892e-06,0.007054997334665826,3.461466385015284e-08
625,0.0006250625062506251,9.813077194614767e-06,0.007066303166167656,3.4725596505301065e-08
626,0.000626062606260626,9.828776009404174e-06,0.00707760899649134,3.483670657808882e-08
627,0.0006270627062706271,9.844474814082294e-06,0.0070889148256652774,3.4947994067316767e-08
628,0.0006280628062806281,9.860173608250069e-06,0.007100220653419496,3.505945896990057e-08
629,0.0006290629062906291,9.875872393582587e-06,0.0071115264802827545,3.5171101297501046e-08
630,0.0006300630063006301,9.891571167994705e-06,0.007122832305759305,3.528292103504451e-08
631,0.000631063106310631,9.907269932278258e-06,0.007134138130069603,3.5394918187914776e-08
632,0.0006320632063206321,9.922968685018135e-06,0.00714544395265949,3.5507092745744236e-08
633,0.0006330633063306331,9.938667429945249e-06,0.00715674977492233,3.561944473496791e-08
634,0.0006340634063406341,9.954366163161794e-06,0.007168055595307879,3.573197412744002e-08
635,0.0006350635063506351,9.970064886581815e-06,0.007179361414680171,3.5844680936621456e-08
636,0.000636063606360636,9.985763600516058e-06,0.007190667232948724,3.595756516450786e-08
637,0.0006370637063706371,1.0001462301678751e-05,0.007201973049282828,3.607062678719033e-08
638,0.0006380638063806381,1.0017160994608272e-05,0.0072132788649735295,3.618386583710655e-08
639,0.0006390639063906391,1.0032859677247678e-05,0.0072245846795012565,3.629728229919155e-08
640,0.0006400640064006401,1.0048558348274616e-05,0.007235890492382074,3.6410876163618404e-08
641,0.000641064106410641,1.006425701174868e-05,0.007247196304870519,3.652464745953904e-08
642,0.0006420642064206421,1.0079955662302622e-05,0.007258502115251949,3.663859614779144e-08
643,0.0006430643064306431,1.0095654302326542e-05,0.007269807924325965,3.6752722245438466e-08
644,0.0006440644064406441,1.0111352932590297e-05,0.007281113732409096,3.6867025757831914e-08
645,0.0006450645064506451,1.0127051552714932e-05,0.007292419539123422,3.698150668196608e-08
646,0.000646064606460646,1.0142750162589323e-05,0.007303725344915124,3.70961650167856e-08
647,0.0006470647064706471,1.0158448762173292e-05,0.007315031149285489,3.7211000761742495e-08
648,0.0006480648064806481,1.0174147350015727e-05,0.00732633695212072,3.732601390594863e-08
649,0.0006490649064906491,1.018984592917428e-05,0.007337642754169111,3.7441204471562144e-08
650,0.0006500650065006501,1.0205544496528726e-05,0.007348948554492784,3.75565724354292e-08
651,0.000651065106510651,1.0221243053683616e-05,0.007360254353803365,3.767211780907691e-08
652,0.0006520652065206521,1.023694160031504e-05,0.0073715601518582205,3.7787840589867216e-08
653,0.0006530653065306531,1.0252640136276705e-05,0.007382865948385154,3.7903740776458086e-08
654,0.0006540654065406541,1.0268338662193945e-05,0.007394171743943917,3.801981837321691e-08
655,0.0006550655065506551,1.0284037177178355e-05,0.007405477538044091,3.8136073373314616e-08
656,0.000656065606560656,1.029973568155593e-05,0.007416783330856098,3.825250577890159e-08
657,0.0006570657065706571,1.0315434176031745e-05,0.007428089122743781,3.8369115594960844e-08
658,0.000658065806580658,1.0331132659417802e-05,0.007439394913015928,3.8485902812405135e-08
659,0.0006590659065906591,1.0346831131618582e-05,0.007450700701885997,3.860286743025002e-08
660,0.0006600660066006601,1.0362529593860571e-05,0.007462006489722402,3.8720009457378414e-08
661,0.0006610661066106611,1.0378228044196804e-05,0.007473312275886383,3.8837328878988566e-08
662,0.0006620662066206621,1.0393926485470122e-05,0.007484618061200804,3.895482571607554e-08
663,0.000663066306630663,1.0409624915832624e-05,0.00749592384518835,3.907249995456185e-08
664,0.0006640664066406641,1.0425323335264014e-05,0.007507229627855356,3.919035159402768e-08
665,0.0006650665066506651,1.0441021742230421e-05,0.0075185354085520375,3.930838062266247e-08
666,0.0006660666066606661,1.0456720141571925e-05,0.007529841189119004,3.9426587076627375e-08
667,0.0006670667066706671,1.047241852855199e-05,0.0075411469677514045,3.954497092000068e-08
668,0.000668066806680668,1.0488116904014156e-05,0.007552452744958191,3.9663532158851295e-08
669,0.0006690669066906691,1.0503815270727173e-05,0.007563758521424229,3.978227081384933e-08
670,0.0006700670067006701,1.0519513624404654e-05,0.0075750642958821186,3.990118685229575e-08
671,0.0006710671067106711,1.0535211968620553e-05,0.0075863700694428675,4.002028030099506e-08
672,0.0006720672067206721,1.0550910301208253e-05,0.007597675841558728,4.0139551143249385e-08
673,0.000673067306730673,1.0566608622928875e-05,0.007608981612189788,4.025899938456383e-08
674,0.0006740674067406741,1.058230693493496e-05,0.0076202873819830675,4.0378625033462245e-08
675,0.0006750675067506751,1.0598005235878436e-05,0.007631593150417353,4.0498428079415666e-08
676,0.0006760676067606761,1.0613703524292218e-05,0.007642898917035043,4.061840851093266e-08
677,0.0006770677067706771,1.0629401802073283e-05,0.007654204682227476,4.07385663422274e-08
678,0.000678067806780678,1.064510007112329e-05,0.0076655104470837124,4.085890158763137e-08
679,0.0006790679067906791,1.0660798327512839e-05,0.00767681620995989,4.097941421675076e-08
680,0.0006800680068006801,1.0676496573414149e-05,0.007688121971633576,4.110010424598072e-08
681,0.0006810681068106811,1.0692194806832522e-05,0.00769942773145166,4.122097165969695e-08
682,0.0006820682068206821,1.0707893031510524e-05,0.007710733490793935,4.134201648646763e-08
683,0.000683068306830683,1.0723591244803308e-05,0.0077220392485296205,4.14632387056463e-08
684,0.0006840684068406841,1.0739289446006815e-05,0.007733345004743866,4.1584638311506897e-08
685,0.0006850685068506851,1.0754987636173584e-05,0.007744650759539575,4.170621531190535e-08
686,0.0006860686068606861,1.0770685815858448e-05,0.00775595651327133,4.182796971087867e-08
687,0.0006870687068706871,1.0786383983867927e-05,0.007767262265409221,4.194990149889476e-08
688,0.0006880688068806881,1.0802082142038328e-05,0.007778568016511174,4.2072010689957177e-08
